"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","Answer","Condition","Correct","CorrectResponse","DifferenceCorrect","LeftNumber","RightNumber","Verification","Problem.ACC","Problem.CRESP","Problem.RESP","Problem.RT","run","Task"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,3,4,"LargeProblem",5,13,"L","I",2,1,9,4,14,1,2,2,3083,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,3,4,"LargeProblem",6,11,"L","C",1,0,7,4,11,1,1,1,3662,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,4,1,"Plus1",1,4,"Plus1","C",1,0,3,1,4,1,1,1,3643,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,4,1,"Plus1",2,5,"Plus1","I",2,1,4,1,6,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,4,1,"Plus1",3,10,"Plus1","I",2,2,9,1,12,0,2,1,506,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,4,1,"Plus1",4,8,"Plus1","I",2,1,7,1,9,1,2,2,3121,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,4,1,"Plus1",5,9,"Plus1","I",2,2,8,1,11,1,2,2,1376,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,4,1,"Plus1",6,5,"Plus1","C",1,0,4,1,5,1,1,1,1776,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,5,3,"LargeProblem",1,13,"L","C",1,0,5,8,13,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,5,3,"LargeProblem",2,12,"L","I",2,1,3,9,13,0,2,1,2230,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,5,3,"LargeProblem",3,12,"L","C",1,0,7,5,12,1,1,1,3338,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,5,3,"LargeProblem",4,14,"L","C",1,0,8,6,14,1,1,1,3050,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,5,3,"LargeProblem",5,14,"L","I",2,2,9,5,16,1,2,2,5379,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,5,3,"LargeProblem",6,12,"L","C",1,0,4,8,12,1,1,1,3955,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,6,5,"Plus1",1,8,"Plus1","C",1,0,7,1,8,1,1,1,1205,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,6,5,"Plus1",2,7,"Plus1","C",1,0,6,1,7,1,1,1,1141,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,6,5,"Plus1",3,3,"Plus1","C",1,0,2,1,3,1,1,1,1097,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,6,5,"Plus1",4,6,"Plus1","I",2,2,5,1,8,0,2,1,751,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,6,5,"Plus1",5,9,"Plus1","C",1,0,8,1,9,0,1,2,2890,1,"arithmetic"
"Arithmetic_Run1",51,1,"08-06-2015",16:24:33,6,5,"Plus1",6,4,"Plus1","I",2,1,3,1,5,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,1,2,"SmallProblem",1,9,"S","C",1,0,5,4,9,1,1,1,1447,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,1,2,"SmallProblem",2,10,"S","C",1,0,3,7,10,1,1,1,1789,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,1,2,"SmallProblem",3,9,"S","I",2,2,6,3,11,1,2,2,3412,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,1,2,"SmallProblem",4,7,"S","C",1,0,4,3,7,1,1,1,1450,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,1,2,"SmallProblem",5,8,"S","I",2,2,3,5,10,1,2,2,1792,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,1,2,"SmallProblem",6,7,"S","C",1,0,5,2,7,1,1,1,952,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,2,5,"Plus1",1,5,"Plus1","I",2,2,4,1,7,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,2,5,"Plus1",2,3,"Plus1","I",2,1,2,1,4,1,2,2,3918,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,2,5,"Plus1",3,9,"Plus1","I",2,2,8,1,11,1,2,2,2271,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,2,5,"Plus1",4,6,"Plus1","I",2,1,5,1,7,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,2,5,"Plus1",5,7,"Plus1","I",2,1,6,1,8,1,2,2,302,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,2,5,"Plus1",6,6,"Plus1","C",1,0,5,1,6,0,1,2,3909,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,3,3,"LargeProblem",1,11,"L","C",1,0,3,8,11,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,3,3,"LargeProblem",2,13,"L","C",1,0,4,9,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,3,3,"LargeProblem",3,12,"L","I",2,1,8,4,13,1,2,2,1654,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,3,3,"LargeProblem",4,13,"L","C",1,0,7,6,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,3,3,"LargeProblem",5,12,"L","C",1,0,9,3,12,1,1,1,451,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,3,3,"LargeProblem",6,11,"L","C",1,0,6,5,11,1,1,1,1648,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,4,1,"Plus1",1,4,"Plus1","C",1,0,3,1,4,1,1,1,1571,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,4,1,"Plus1",2,8,"Plus1","C",1,0,7,1,8,1,1,1,2631,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,4,1,"Plus1",3,3,"Plus1","C",1,0,2,1,3,1,1,1,2081,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,4,1,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,3321,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,4,1,"Plus1",5,10,"Plus1","C",1,0,9,1,10,1,1,1,4432,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,4,1,"Plus1",6,10,"Plus1","I",2,2,9,1,12,1,2,2,1802,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,5,4,"LargeProblem",1,13,"L","I",2,2,8,5,15,1,2,2,3695,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,5,4,"LargeProblem",2,14,"L","I",2,1,6,8,15,0,2,1,2046,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,5,4,"LargeProblem",3,14,"L","C",1,0,5,9,14,1,1,1,1107,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,5,4,"LargeProblem",4,12,"L","I",2,2,5,7,14,1,2,2,2386,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,5,4,"LargeProblem",5,11,"L","I",2,1,4,7,12,1,2,2,2776,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,5,4,"LargeProblem",6,11,"L","I",2,2,9,2,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,6,6,"SmallProblem",1,10,"S","C",1,0,2,8,10,1,1,1,2398,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,6,6,"SmallProblem",2,10,"S","I",2,1,4,6,11,0,2,1,2551,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,6,6,"SmallProblem",3,6,"S","C",1,0,2,4,6,1,1,1,2041,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,6,6,"SmallProblem",4,8,"S","I",2,1,2,6,9,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,6,6,"SmallProblem",5,9,"S","I",2,1,7,2,10,1,2,2,669,2,"arithmetic"
"Arithmetic_Run2",51,2,"08-06-2015",16:33:10,6,6,"SmallProblem",6,5,"S","I",2,2,3,2,7,0,2,1,2732,2,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,1,1,"Plus1",1,4,"Plus1","I",2,1,3,1,5,1,2,2,3692,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,1,1,"Plus1",2,5,"Plus1","I",2,1,4,1,6,1,2,2,3646,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,1,1,"Plus1",3,3,"Plus1","C",1,0,2,1,3,1,1,1,3259,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,1,1,"Plus1",4,10,"Plus1","I",2,2,9,1,12,1,2,2,3787,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,1,1,"Plus1",5,9,"Plus1","C",1,0,8,1,9,1,1,1,4873,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,1,1,"Plus1",6,4,"Plus1","C",1,0,3,1,4,1,1,1,2347,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,2,3,"LargeProblem",1,12,"L","I",2,1,3,9,13,1,2,2,6348,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,2,3,"LargeProblem",2,11,"L","C",1,0,7,4,11,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,2,3,"LargeProblem",3,13,"L","I",2,1,9,4,14,1,2,2,788,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,2,3,"LargeProblem",4,12,"L","C",1,0,4,8,12,1,1,1,4362,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,2,3,"LargeProblem",5,11,"L","I",2,2,8,3,13,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,2,3,"LargeProblem",6,14,"L","I",2,2,9,5,16,1,2,2,111,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,3,4,"LargeProblem",1,11,"L","I",2,2,5,6,13,1,2,2,5415,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,3,4,"LargeProblem",2,12,"L","C",1,0,7,5,12,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,3,4,"LargeProblem",3,11,"L","C",1,0,2,9,11,1,1,1,1323,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,3,4,"LargeProblem",4,14,"L","C",1,0,8,6,14,1,1,1,2589,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,3,4,"LargeProblem",5,13,"L","I",2,1,6,7,14,0,2,1,3696,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,3,4,"LargeProblem",6,13,"L","C",1,0,5,8,13,1,1,1,6132,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,4,6,"SmallProblem",1,8,"S","C",1,0,6,2,8,1,1,1,4203,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,4,6,"SmallProblem",2,9,"S","I",2,1,4,5,10,1,2,2,3707,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,4,6,"SmallProblem",3,7,"S","I",2,2,3,4,9,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,4,6,"SmallProblem",4,9,"S","C",1,0,2,7,9,0,1,2,342,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,4,6,"SmallProblem",5,5,"S","C",1,0,2,3,5,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,4,6,"SmallProblem",6,10,"S","C",1,0,6,4,10,1,1,1,3399,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,5,2,"SmallProblem",1,10,"S","I",2,2,7,3,12,0,2,1,3448,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,5,2,"SmallProblem",2,7,"S","I",2,1,2,5,8,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,5,2,"SmallProblem",3,9,"S","C",1,0,3,6,9,1,1,1,998,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,5,2,"SmallProblem",4,10,"S","I",2,1,8,2,11,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,5,2,"SmallProblem",5,6,"S","I",2,2,4,2,8,1,2,2,224,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,5,2,"SmallProblem",6,8,"S","C",1,0,5,3,8,1,1,1,5839,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,6,5,"Plus1",1,8,"Plus1","C",1,0,7,1,8,1,1,1,3708,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,6,5,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,2862,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,6,5,"Plus1",3,7,"Plus1","C",1,0,6,1,7,1,1,1,4333,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,6,5,"Plus1",4,8,"Plus1","I",2,1,7,1,9,1,2,2,4288,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,6,5,"Plus1",5,6,"Plus1","I",2,2,5,1,8,1,2,2,5704,1,"arithmetic"
"Arithmetic_Run1",52,1,"07-26-2015",18:15:16,6,5,"Plus1",6,9,"Plus1","I",2,2,8,1,11,1,2,2,2908,1,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,1,6,"SmallProblem",1,8,"S","I",2,2,3,5,10,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,1,6,"SmallProblem",2,7,"S","C",1,0,4,3,7,0,1,2,441,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,1,6,"SmallProblem",3,9,"S","I",2,2,6,3,11,1,2,2,4440,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,1,6,"SmallProblem",4,9,"S","I",2,1,7,2,10,1,2,2,4570,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,1,6,"SmallProblem",5,10,"S","C",1,0,2,8,10,1,1,1,2066,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,1,6,"SmallProblem",6,7,"S","C",1,0,5,2,7,1,1,1,4176,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,2,1,"Plus1",1,3,"Plus1","I",2,1,2,1,4,1,2,2,3508,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,2,1,"Plus1",2,10,"Plus1","C",1,0,9,1,10,1,1,1,2702,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,2,1,"Plus1",3,7,"Plus1","I",2,1,6,1,8,1,2,2,2947,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,2,1,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,2254,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,2,1,"Plus1",5,9,"Plus1","I",2,2,8,1,11,1,2,2,1997,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,2,1,"Plus1",6,6,"Plus1","I",2,1,5,1,7,1,2,2,5257,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,3,3,"LargeProblem",1,11,"L","C",1,0,3,8,11,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,3,3,"LargeProblem",2,12,"L","I",2,2,5,7,14,0,2,1,641,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,3,3,"LargeProblem",3,14,"L","I",2,1,6,8,15,0,2,1,578,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,3,3,"LargeProblem",4,11,"L","I",2,2,9,2,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,3,3,"LargeProblem",5,13,"L","I",2,2,8,5,15,1,2,2,227,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,3,3,"LargeProblem",6,13,"L","C",1,0,4,9,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,4,4,"LargeProblem",1,14,"L","C",1,0,5,9,14,1,1,1,4215,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,4,4,"LargeProblem",2,11,"L","C",1,0,6,5,11,1,1,1,5575,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,4,4,"LargeProblem",3,13,"L","C",1,0,7,6,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,4,4,"LargeProblem",4,12,"L","I",2,1,8,4,13,1,2,2,991,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,4,4,"LargeProblem",5,12,"L","C",1,0,9,3,12,1,1,1,5672,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,4,4,"LargeProblem",6,11,"L","I",2,1,4,7,12,0,2,1,3929,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,5,5,"Plus1",1,5,"Plus1","I",2,2,4,1,7,1,2,2,3618,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,5,5,"Plus1",2,10,"Plus1","I",2,2,9,1,12,1,2,2,2352,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,5,5,"Plus1",3,8,"Plus1","C",1,0,7,1,8,1,1,1,1792,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,5,5,"Plus1",4,3,"Plus1","C",1,0,2,1,3,1,1,1,3755,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,5,5,"Plus1",5,6,"Plus1","C",1,0,5,1,6,1,1,1,2416,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,5,5,"Plus1",6,4,"Plus1","C",1,0,3,1,4,1,1,1,2138,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,6,2,"SmallProblem",1,8,"S","I",2,1,2,6,9,1,2,2,5436,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,6,2,"SmallProblem",2,6,"S","C",1,0,2,4,6,1,1,1,3574,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,6,2,"SmallProblem",3,5,"S","I",2,2,3,2,7,1,2,2,5940,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,6,2,"SmallProblem",4,9,"S","C",1,0,5,4,9,1,1,1,4242,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,6,2,"SmallProblem",5,10,"S","I",2,1,4,6,11,1,2,2,5249,2,"arithmetic"
"Arithmetic_Run2",52,1,"07-26-2015",18:20:46,6,2,"SmallProblem",6,10,"S","C",1,0,3,7,10,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,1,1,"Plus1",1,7,"Plus1","C",1,0,6,1,7,1,1,1,2146,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,1,1,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,1746,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,1,1,"Plus1",3,5,"Plus1","I",2,1,4,1,6,1,2,2,1696,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,1,1,"Plus1",4,4,"Plus1","C",1,0,3,1,4,1,1,1,1751,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,1,1,"Plus1",5,8,"Plus1","I",2,1,7,1,9,1,2,2,2492,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,1,1,"Plus1",6,3,"Plus1","C",1,0,2,1,3,1,1,1,1588,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,2,3,"LargeProblem",1,12,"L","I",2,1,3,9,13,1,2,2,3692,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,2,3,"LargeProblem",2,14,"L","I",2,2,9,5,16,1,2,2,3810,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,2,3,"LargeProblem",3,12,"L","C",1,0,7,5,12,1,1,1,5258,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,2,3,"LargeProblem",4,12,"L","C",1,0,4,8,12,1,1,1,3451,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,2,3,"LargeProblem",5,13,"L","I",2,1,6,7,14,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,2,3,"LargeProblem",6,13,"L","I",2,1,9,4,14,1,2,2,4351,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,3,2,"SmallProblem",1,8,"S","C",1,0,6,2,8,1,1,1,5181,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,3,2,"SmallProblem",2,5,"S","C",1,0,2,3,5,1,1,1,3371,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,3,2,"SmallProblem",3,7,"S","I",2,1,2,5,8,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,3,2,"SmallProblem",4,9,"S","I",2,1,4,5,10,1,2,2,3213,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,3,2,"SmallProblem",5,8,"S","C",1,0,5,3,8,1,1,1,4507,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,3,2,"SmallProblem",6,9,"S","C",1,0,2,7,9,1,1,1,4311,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,4,6,"SmallProblem",1,6,"S","I",2,2,4,2,8,0,2,1,2379,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,4,6,"SmallProblem",2,7,"S","I",2,2,3,4,9,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,4,6,"SmallProblem",3,9,"S","C",1,0,3,6,9,1,1,1,3425,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,4,6,"SmallProblem",4,10,"S","I",2,2,7,3,12,1,2,2,2381,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,4,6,"SmallProblem",5,10,"S","I",2,1,8,2,11,1,2,2,1559,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,4,6,"SmallProblem",6,10,"S","C",1,0,6,4,10,1,1,1,4226,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,5,4,"LargeProblem",1,14,"L","C",1,0,8,6,14,0,1,2,5316,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,5,4,"LargeProblem",2,11,"L","C",1,0,2,9,11,1,1,1,4168,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,5,4,"LargeProblem",3,13,"L","C",1,0,5,8,13,1,1,1,4648,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,5,4,"LargeProblem",4,11,"L","I",2,2,8,3,13,1,2,2,3311,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,5,4,"LargeProblem",5,11,"L","C",1,0,7,4,11,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,5,4,"LargeProblem",6,11,"L","I",2,2,5,6,13,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,6,5,"Plus1",1,9,"Plus1","I",2,2,8,1,11,1,2,2,3140,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,6,5,"Plus1",2,6,"Plus1","I",2,2,5,1,8,1,2,2,2057,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,6,5,"Plus1",3,4,"Plus1","I",2,1,3,1,5,1,2,2,2024,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,6,5,"Plus1",4,9,"Plus1","C",1,0,8,1,9,1,1,1,2153,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,6,5,"Plus1",5,10,"Plus1","I",2,2,9,1,12,1,2,2,2047,1,"arithmetic"
"Arithmetic_Run1",53,1,"07-27-2015",11:12:19,6,5,"Plus1",6,8,"Plus1","C",1,0,7,1,8,1,1,1,2396,1,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,1,3,"LargeProblem",1,11,"L","I",2,1,4,7,12,0,2,1,3177,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,1,3,"LargeProblem",2,13,"L","I",2,2,8,5,15,1,2,2,3002,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,1,3,"LargeProblem",3,14,"L","C",1,0,5,9,14,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,1,3,"LargeProblem",4,12,"L","C",1,0,9,3,12,1,1,1,4570,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,1,3,"LargeProblem",5,11,"L","C",1,0,6,5,11,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,1,3,"LargeProblem",6,14,"L","I",2,1,6,8,15,1,2,2,4963,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,2,4,"LargeProblem",1,13,"L","C",1,0,4,9,13,1,1,1,4105,2,"arithmetic"
"Arithmetic_Run2",53,1,"07-27-2015",11:19:22,2,4,"LargeProblem",2,12,"L","I",2,1,8,4,13,1,2,2,4847,2,"arithmetic"
